"date","g_E","g_I","g_P","headline_mean","mu_median","mu_q05","mu_q95","mu_q25","mu_q75"
1968-06-01,5.23317071239653,4.87963098654465,1.15631954461328,3.75637374785149,2.2714556,0.93414228875,3.7775888625,1.6925388875,2.898658375
1968-09-01,0.124398483976762,0.400713641964145,3.45903733404729,1.32804981999607,1.382427175,0.131147714625,2.7354679125,0.840773425,1.94226665625
1968-12-01,4.88119746580971,4.02475888012894,2.05611148944982,3.65402261179616,2.3659549625,1.26224286,3.5436556125,1.9193318625,2.8312378125
1969-03-01,-2.48984680192397,-1.19876197946365,1.66311390557272,-0.675164958604964,0.2987693,-0.97254959125,1.50648788375,-0.233487418125,0.83443516875
1969-06-01,3.09248282057695,1.25440701262107,1.52450477520585,1.95713153613462,1.3920869,0.51122737625,2.23842199375,1.054513,1.7162982625
1969-09-01,0.761286982872278,2.38992280373402,1.76616970812766,1.63912649824465,1.655360425,0.74466299625,2.448978995,1.30041545,1.97559453125
1969-12-01,1.91330037411017,2.71158798890436,2.20931072560422,2.27806636287292,2.0526684125,1.1951821975,2.807686375,1.7305412,2.35817300625
1970-03-01,3.2009675737747,1.93484970026301,1.01879335058239,2.05153687487337,1.4059519,0.62788352375,2.25678702125,1.09764959375,1.744404275
1970-06-01,1.74848860295445,1.98478749209734,2.29362641119017,2.00896750208065,1.889122,1.04095525375,2.5859017875,1.5661937,2.1835242125
1970-09-01,0.374509476430696,-1.17454820778971,0.171601766815677,-0.209478988181111,-0.08869432375,-0.94853805625,0.72818802,-0.44764938125,0.23298437375
1970-12-01,-0.906815902451008,1.26614493102402,0.948256587959051,0.435861872177353,0.897929625,0.0932161225,1.59829709375,0.60029905,1.17722584375
1971-03-01,2.11102060961963,1.34915887013882,0.250499340128307,1.23689293996225,0.8664557,0.09543562975,1.66447033875,0.52720315625,1.19720098125
1971-06-01,-0.01483097982522,1.21762835334565,0.0928830240896517,0.431893465870026,0.643676475,-0.164815345125,1.43259949875,0.3026831,0.9936483
1971-09-01,3.83891190537007,2.21657546694125,3.16382216567916,3.07310317933016,2.3521496375,1.52941063625,3.1461491625,2.0331177625,2.68278175
1971-12-01,-1.46935606259877,0.450377662802737,0.0470389671168192,-0.323979810893071,0.2610007125,-0.53823382375,1.0342360175,-0.041926693125,0.56201680625
1972-03-01,-0.556102638005029,-1.20875039324257,-1.83914032019192,-1.20133111714651,-0.9581001375,-1.72077110625,-0.00457434336250037,-1.28088141875,-0.5992548375
1972-06-01,2.64747513846473,1.94726522986617,2.00912612654296,2.20128883162462,1.7407753,0.8622867925,2.48917771375,1.4237816875,2.04226303125
1972-09-01,0.344573316562169,-0.147672167710944,-1.7509361960327,-0.518011682393826,-0.3043663375,-1.27925498,0.658234131249999,-0.6931456125,0.058027418125
1972-12-01,-0.230483172983043,1.61783442380123,1.75231701098966,1.04655608726928,1.3181739375,0.3376859375,2.13666769125,0.9467090625,1.66323946875
1973-03-01,1.9476731541431,2.52480886047639,3.22812453286456,2.56686884916135,2.2056838125,1.11523544,3.135383225,1.77827444375,2.6036321875
1973-06-01,1.49673603712497,-0.966719082973277,0.0434412130271511,0.191152722392947,0.131257015,-0.82049459125,1.22917753375,-0.26102625,0.557738775
1973-09-01,-3.19844473546151,3.50701305003298,2.5966234620622,0.968397258877888,1.760595525,0.4374638775,2.8609862,1.239595725,2.23083525625
1973-12-01,5.18692568528731,-1.38104166731683,3.68209542838969,2.49599314878672,1.634265125,-0.127423068,3.1536758625,0.90581955625,2.31287901875
1974-03-01,0.341933018343532,-0.0633756178729072,-0.183403312469821,0.0317180293336013,0.184872885,-0.7224152825,1.17724343625,-0.196757836875,0.57790354375
1974-06-01,-3.98210563556081,0.0691350465391594,-2.26670479652551,-2.05989179518239,-0.8285583875,-1.98268277625,0.33164169625,-1.3243359375,-0.32719828125
1974-09-01,2.11214734270193,0.941354262731231,0.495871435446205,1.18312434695979,0.7777522625,-0.041137858375,1.6463148625,0.43579204375,1.10967980625
1974-12-01,-0.328866423187968,-0.00253572198367635,0.669649630268587,0.112749161698981,0.41939035,-0.39469941625,1.2105385075,0.09695765625,0.71598356875
1975-03-01,0.976925813444396,0.596024278045881,-0.42039885093903,0.384183746850416,0.22115957625,-0.56610949,1.089784325,-0.115040466875,0.5661797375
1975-06-01,4.2737421371946,3.39687676932829,1.66293335303003,3.11118408651764,2.1216239375,1.30145245125,3.0722050375,1.763336025,2.49780034375
1975-09-01,-0.866053355968255,-1.43251786350138,-1.03933918694636,-1.11263680213867,-0.8868106,-1.52304237875,-0.0577276192500008,-1.1460344875,-0.582996025
1975-12-01,-2.29538731023169,-0.900635783786363,-1.35456956258384,-1.5168642188673,-0.9834022875,-1.58082227375,-0.198261986,-1.24436385,-0.68393409375
1976-03-01,5.44476618008378,3.85708592635705,3.69929876825168,4.33371695823084,3.48590075,2.651510575,4.0360013875,3.1910999375,3.7143226875
1976-06-01,0.0525132426922426,0.552788375276592,0.284628999067138,0.296643539011991,0.4173590125,-0.143569096875,1.037146675,0.218398195,0.6470161
1976-09-01,0.711935084861359,0.774962723622252,0.943974687206151,0.810290831896587,0.855886425,0.267920375,1.4123091125,0.64766610625,1.0636819
1976-12-01,0.993846620507277,0.0449818600481322,1.5517463740311,0.863524951528838,1.0158195125,0.1370778465,1.65035499125,0.63888251875,1.33313689375
1977-03-01,-0.804092674962931,-0.356859543828492,-0.456643862921524,-0.539198693904316,-0.3308731875,-0.82103178,0.26662845125,-0.5215879125,-0.103853774375
1977-06-01,2.26927720920997,0.454447935598346,1.49502249747044,1.40624921409292,1.173127075,0.42516903625,1.737285255,0.872676875,1.4280633375
1977-09-01,-0.470544982446164,-0.195272111518641,-0.625213307136008,-0.430343467033604,-0.370453725,-0.86337605,0.254045847499999,-0.5780283875,-0.129583134375
1977-12-01,-0.773015084776318,-0.149374079367703,-0.0108035435728127,-0.311064235905611,-0.018310035875,-0.5222662675,0.515832775,-0.204034303125,0.168804139375
1978-03-01,-0.252477494129266,1.14892270709444,1.18856523640023,0.6950034831218,1.07616615,0.456881545,1.557305755,0.854343775,1.2553408375
1978-06-01,2.20962935840952,-0.102676340952534,0.405475953243695,0.837476323566892,0.397343675,-0.168977387625,1.0136695825,0.182177961875,0.61825313125
1978-09-01,0.37079996135212,2.56784687339451,1.58880011930922,1.50914898468528,1.6621147375,1.03703536625,2.31024994125,1.4316115375,1.91424473125
1978-12-01,0.965140132787212,0.573355175822066,0.888529420439355,0.809008243016211,0.813906825,0.216052254125,1.38322302,0.58867501875,1.02150990625
1979-03-01,4.75356059295837,1.92462066231194,1.43156292262052,2.70324805929694,1.65152955,1.05479583125,2.362664905,1.4143924625,1.916175625
1979-06-01,-2.25743968547878,-1.53456847316509,-1.05825323774429,-1.61675379879605,-1.0164335875,-1.64322735875,-0.300649743750001,-1.26708195,-0.75624851875
1979-09-01,0.0189915488180148,1.6121040723025,1.15251197927133,0.927869200130615,1.1001539,0.35319829,1.76603457,0.8130759,1.37123099375
1979-12-01,2.43051140195671,0.882114565161984,2.40841733787569,1.90701443499813,1.7021617125,0.81207698625,2.506978,1.33517996875,2.06307165
1980-03-01,0.519230315134855,1.81235123973078,-0.94690876944501,0.461557595140209,0.37211485,-0.68908166,1.50863857375,-0.068764298125,0.830990825
1980-06-01,-0.375424558822246,0.903956683990437,0.208409653335551,0.245647259501247,0.383906325,-0.4093187225,1.20303433875,0.07174828375,0.700421275
1980-09-01,1.33767877320015,-0.61940750214422,0.916744388876189,0.545005219977372,0.6268429625,-0.313857985,1.47639644,0.24899588875,0.96830573125
1980-12-01,0.84183324716296,2.42852885419591,1.82712039286965,1.69916083140951,1.5366873875,0.66012008375,2.34443686125,1.19460105625,1.8622040375
1981-03-01,0.817374592322118,1.09066199745911,-0.822838976975326,0.361732537601966,0.51460635,-0.41717449625,1.362241625,0.128227314375,0.86555286875
1981-06-01,1.01907893759901,0.888492452569878,2.76747765023408,1.55834968013432,1.302057775,0.45037954625,2.2336995175,0.96235620625,1.67074723125
1981-09-01,2.5161710025051,0.393340094618466,3.10116190413616,2.00355766708658,1.6270980875,0.57550857625,2.643381175,1.17516881875,2.0642189625
1981-12-01,-0.755983751466438,-0.825676131560371,0.351003244162662,-0.410218879621382,-0.23150583875,-1.011182595,0.64502815,-0.55977379375,0.1181110175
1982-03-01,-1.38701061877793,-0.156683139168656,-0.862441819171167,-0.802045192372584,-0.4507197125,-1.2390378925,0.364800028749999,-0.760866275,-0.12386654875
1982-06-01,1.32276787150154,0.675986956925101,0.661577520405743,0.886777449610795,0.8225275125,0.07524132675,1.59161894375,0.527285225,1.12357185
1982-09-01,0.271593505978451,-0.0341568943317938,-2.24867993489077,-0.670414441081372,-0.23722860625,-1.163219045,0.56138425875,-0.60249843125,0.08523218625
1982-12-01,-2.43295497276179,-1.38905238446583,-1.03191776384293,-1.61797504035685,-1.1878845375,-1.95578256375,-0.371847247500001,-1.5002528125,-0.868281175
1983-03-01,-0.425377979548358,-0.655591575375603,-1.84856893354155,-0.976512829488504,-0.6445613125,-1.452796655,0.171489221999999,-0.96694390625,-0.31377753125
1983-06-01,0.121796593679946,-0.930974952207819,0.203301137217693,-0.20195907377006,0.0550131975,-0.68814375875,0.80817316,-0.249614390625,0.3603288125
1983-09-01,1.6472633020074,3.40380545781791,3.19206369775777,2.74771081919436,2.3243411875,1.423602595,3.12990495,1.95462279375,2.6625344375
1983-12-01,2.32645476890383,0.721023645022356,1.96090316095709,1.66946052496109,1.7384006625,0.94901319375,2.41223703625,1.4238855625,2.0142273375
1984-03-01,1.90010883064353,3.82458382065103,1.50350367281931,2.40939877470462,1.766996775,1.08499811875,2.567923475,1.4935065375,2.0674597125
1984-06-01,0.712462136432812,0.884549300787718,1.89128085052328,1.1627640959146,1.2767014125,0.49996056,1.96207516125,0.95186571875,1.57840135
1984-09-01,0.953035816574044,1.46590045579718,0.328616187428743,0.915850819933321,0.6853095625,0.096344316125,1.40504309,0.42356878125,0.972145275
1984-12-01,0.222098112183211,0.849780694399094,0.734231827743415,0.602036878108573,0.6443156125,0.0133925763250001,1.2461611925,0.40254975,0.8639158375
1985-03-01,2.1069357198007,0.25724344638558,2.05962953883727,1.47460290167452,1.7654741875,0.962443735,2.33594883625,1.47123444375,2.00959035
1985-06-01,2.7662294932556,2.00789057175612,1.87296157567083,2.21569388022752,1.9653154875,1.3564747,2.61542565,1.7374173,2.2106795
1985-09-01,1.00085394438079,2.06524991285608,0.750175511024587,1.27209312275382,0.9121525875,0.3543133475,1.60486872375,0.693283975,1.170966375
1985-12-01,0.124060943612037,-1.55779870264361,0.586500963889236,-0.282412265047445,0.3496140875,-0.41153905875,0.932971295,0.06790665,0.58734971875
1986-03-01,-0.028474458144423,2.17618367907431,-0.106933153627153,0.68025868910091,0.17154280125,-0.371359435,0.96416140625,-0.070919019375,0.482288525
1986-06-01,1.03182735710217,-0.780214322967865,-0.798835318479441,-0.182407428115046,-0.21067737125,-0.89006085875,0.73021542125,-0.55900425,0.16238485125
1986-09-01,-0.108712225820362,0.0718040922594199,0.836204875804825,0.266432247414627,0.5402019375,-0.183339833,1.1070706225,0.246106719375,0.786931575
1986-12-01,2.40078258277094,2.06378544104986,0.388748246355952,1.61777209005892,1.099717375,0.34841647875,2.061934405,0.70821996875,1.52028594375
1987-03-01,0.875013877346831,0.776235160972583,1.33598724577251,0.99574542803064,1.123270775,0.4830406275,1.6270327525,0.8766655,1.33424258125
1987-06-01,1.3174579473441,1.78070033984756,1.65125202856089,1.58313677191752,1.551717575,0.98695236875,2.0134989425,1.345736075,1.725115625
1987-09-01,1.2445326952319,2.33722130056861,1.76826248359454,1.78333882646502,1.7108275,1.142348895,2.193907845,1.4992985625,1.88813975
1987-12-01,2.09185275759278,1.62139533887995,2.29619935892664,2.00314915179979,2.0570883,1.4302881775,2.4973583525,1.80624220625,2.25836359375
1988-03-01,0.321939806318206,-0.385092860234337,1.34016897309728,0.425671973060382,0.917270325,0.0387128787500001,1.43890607,0.5651476375,1.2031058
1988-06-01,-0.641123506711416,0.338086769562018,0.616654121316706,0.104539128055769,0.4521605,-0.17841773175,0.868316877499999,0.218723326875,0.62354094375
1988-09-01,0.573212074020724,0.486199168340917,1.32779510340839,0.795735448590011,1.098745125,0.46180051375,1.5027468475,0.85377745625,1.290980725
1988-12-01,1.56155980669546,1.60133382336856,1.72278935451864,1.62856099486088,1.65238325,1.16410035125,2.02679150125,1.4736099875,1.78749974375
1989-03-01,0.108520969018322,1.82588369527625,0.816039387549949,0.916814683948175,0.8641794375,0.45210996125,1.41417713625,0.72466125625,1.038733725
1989-06-01,2.76213129487104,1.8922206899175,1.76639847216773,2.14025015231876,1.7970708875,1.41270882,2.2430115,1.67263453125,1.94911238125
1989-09-01,1.00904518690239,0.433205683059334,1.10500569868783,0.849085522883186,1.020632275,0.52859652,1.37990044125,0.84173695625,1.1491410625
1989-12-01,-0.739422795155065,-0.263019822815558,0.194159784168768,-0.269427611267285,0.12600956625,-0.3606238,0.47367829625,-0.042457399375,0.248316359375
1990-03-01,-0.00600150037683989,1.18521361851194,1.04804314894853,0.742418422361209,0.9931441,0.50634904125,1.32267744125,0.82905319375,1.1070239125
1990-06-01,1.23508924400948,-0.761011812391033,-0.0514351800479318,0.140880750523505,-0.0078950135,-0.36464406875,0.49088654625,-0.12677319375,0.151191015625
1990-09-01,-1.19148653995111,-0.253515542852512,-0.128113952467857,-0.524372011757161,-0.1520735675,-0.57402228125,0.212594749625,-0.29594971875,-0.038845055625
1990-12-01,0.200567409119223,1.28302684725181,0.157564811958544,0.547053022776526,0.2255179675,-0.099812273375,0.7249539575,0.1089228625,0.3867225125
1991-03-01,0.171083028941688,-3.04652745497638,-0.907524908463664,-1.26098977816612,-0.8650090125,-1.23527583125,-0.33053691625,-0.978659125,-0.70490598125
1991-06-01,-0.434460364093781,-0.00924167998341829,-0.18321197033373,-0.208971338136976,-0.1591896825,-0.524428405,0.29317589875,-0.26723175625,-0.021894360875
1991-09-01,1.43158432477151,0.0490113378658563,-0.116367057825428,0.454742868270645,-0.004716168125,-0.30142169125,0.626352655,-0.12277777125,0.198212466875
1991-12-01,-0.0785364633054897,0.559114885268741,-0.265808384621202,0.0715900124473497,-0.17395248375,-0.469746755,0.34724382125,-0.28743343125,0.0097847594375
1992-03-01,0.312202144142404,0.883935764710841,1.17407481182052,0.790070906891257,1.1025786125,0.58322489625,1.406702115,0.92316515,1.20787763125
1992-06-01,0.845368566265314,0.953468840537752,0.364775977094922,0.72120446129933,0.4232367125,0.105718951875,0.924454605,0.3195058,0.58965521875
1992-09-01,0.933054206205597,1.49066538537816,0.468557276802528,0.964092289462097,0.5357384625,0.219075816,1.1185102025,0.43118885625,0.72752395
1992-12-01,2.05955360376162,2.46801748567762,1.68414190486068,2.07057099809997,1.69634305,1.3156501925,2.1350072625,1.5820838125,1.8226320375
1993-03-01,1.34722580004816,-0.812503405487597,1.54022722156899,0.691649872043184,1.4425183125,0.7742399225,1.7476008325,1.23155841875,1.5572180625
1993-06-01,-0.404404055973728,1.77685707589106,0.341252166714767,0.571235062210699,0.3604602875,-0.03581428675,0.834986412499999,0.25035206875,0.49522355625
1993-09-01,-0.897002207867814,0.569874223534939,0.681650537257816,0.118174184308314,0.620331975,0.03333833275,0.950217489999999,0.43620931875,0.725273525
1993-12-01,3.25895179681037,1.08384537688586,1.10254043471585,1.81511253613736,1.1673746,0.85644662,1.8093171275,1.06623574375,1.36084053125
1994-03-01,1.02771780916342,2.13702672534666,1.79728264094052,1.65400905848353,1.7421633625,1.14022372875,2.08011183375,1.55327083125,1.8476196375
1994-06-01,1.21310179528322,1.25538035487871,1.08414493863656,1.1842090295995,1.087956675,0.6468922275,1.5312477875,0.9639833,1.21446415
1994-09-01,1.44362403652458,-1.03208263723502,1.86395133068071,0.758497576656758,1.7320811375,0.8776483525,2.03223628,1.47204931875,1.8683403875
1994-12-01,0.571945322683831,2.82492676254389,-0.102430435737411,1.09814721649677,0.03955836,-0.2705252725,0.950939801249999,-0.1027174025,0.32855291875
1995-03-01,-0.449462687019953,-0.126276737213082,0.338679615609827,-0.079019936207736,0.3055013875,-0.244053722625,0.68658337,0.14558235375,0.4082642875
1995-06-01,0.840611184069928,-0.510215900955835,1.09773047058965,0.476041917901249,1.0310213125,0.33147503125,1.3680026225,0.811872075,1.1345589625
1995-09-01,2.6990845885674,2.81101609060173,1.34254355525627,2.28421474480847,1.43400855,1.12011147625,2.2162024225,1.3195506375,1.6813292625
1995-12-01,-1.10897879992571,-0.203509584990869,1.26165030126693,-0.0169460278832171,1.0480357875,-0.07728088125,1.37856343125,0.64843619375,1.2378036625
1996-03-01,1.8900724642009,1.65425818946883,1.05972569472783,1.53468544946585,1.113938025,0.77215972625,1.71647064875,1.0151433625,1.30904940625
1996-06-01,1.69603181105789,0.199167458810301,0.0167894535762159,0.637329574481467,0.12720274375,-0.165988381375,0.86965624375,0.007581946625,0.35988600625
1996-09-01,-0.0305634642742802,1.14031494680997,1.27710288028027,0.795618120938653,1.197585875,0.58741807875,1.48277580625,0.99720028125,1.30229596875
1996-12-01,0.852265667214702,0.699808649125089,1.29634555577489,0.949473290704894,1.216526725,0.674931845,1.49738041,1.0382097,1.31721046875
1997-03-01,1.12495453546639,0.667135346060554,0.308429444646308,0.700173108724419,0.3845557875,0.108671102375,0.9218224175,0.28562079375,0.56309845625
1997-06-01,2.89535644630359,3.61510699292147,2.30538710084609,2.93861684669038,2.346906525,2.04281685375,2.8660316375,2.25678389375,2.5070664375
1997-09-01,-0.147896461450792,0.123009780593719,0.471331443216982,0.148814920786637,0.438452525,-0.00787583473749997,0.7374610275,0.30185901875,0.5251403875
1997-12-01,2.01426157577416,0.458217969003094,1.82572936835435,1.4327363043772,1.7536812,1.1807590375,2.02291693875,1.58400023125,1.84637585625
1998-03-01,0.258403286810527,1.17350784127357,0.393024332983138,0.608311820355745,0.427847375,0.142286170125,0.874813553749999,0.33967290625,0.56674041875
1998-06-01,0.571815840448586,1.23956430855152,1.3127173122216,1.04136582040724,1.25820225,0.8171547175,1.51374132625,1.1121295,1.3424185625
1998-09-01,1.85163630017087,2.28049592263684,1.40177202212755,1.84463474831175,1.4519192875,1.1879976125,1.9185771525,1.3673811,1.60345124375
1998-12-01,2.24554514884474,0.788761684302486,1.58087583960462,1.53839422425062,1.559395575,1.15104042,1.86608908875,1.4327404625,1.65055493125
1999-03-01,0.228886104358672,0.833562472992533,1.16241716383705,0.741621913729418,1.083403075,0.61385487,1.32261788125,0.92129193125,1.17666045
1999-06-01,0.769633545076864,-0.0403642213491651,0.401465048900995,0.376911457542898,0.4020123375,0.0853310755,0.72690697875,0.31068253125,0.50101645625
1999-09-01,1.17282744052467,1.15351130111776,0.973338648904054,1.09989246351549,0.9897049875,0.705525845,1.34200885375,0.905639525,1.10611933125
1999-12-01,1.53887617645534,2.30458584628153,1.21824677269888,1.68723626514525,1.284487075,1.02609599625,1.79997602625,1.19616105625,1.45435835625
2000-03-01,-0.196207666560611,0.33194579526139,1.03511864952797,0.390285592742915,0.9112537125,0.30050181375,1.1634291375,0.69776314375,1.02834599375
2000-06-01,1.4470662701207,0.814944703696163,0.642605843510324,0.968205605775729,0.6956673,0.44065234375,1.1466730625,0.61072093125,0.84570690625
2000-09-01,0.473818797778414,0.123750905252429,0.243813736940268,0.280461146657037,0.2566568375,-0.0495466715,0.6214399075,0.16329489875,0.36639095
2000-12-01,-1.04068350812963,0.35101193873075,-0.496973433150316,-0.395548334183064,-0.4610937375,-0.74046015125,-0.00352449227500027,-0.5406346125,-0.324947025
2001-03-01,1.40769435039729,0.367366865389762,1.04401906371105,0.93969342649937,1.0307588125,0.63380424375,1.34658546125,0.91458353125,1.11977915
2001-06-01,0.973174108561281,0.377977506768268,1.26464501614212,0.871932210490556,1.196393825,0.67654228625,1.45455922875,1.02781010625,1.2872050375
2001-09-01,1.50662086838569,1.3025901405971,0.602799112715147,1.13733670723265,0.6962414375,0.4356775275,1.27182591,0.5951408875,0.89307441875
2001-12-01,0.229723603643883,2.09958374709203,1.22839348591786,1.18590027888459,1.1927784,0.7158790525,1.4969171775,1.0477270625,1.2772738875
2002-03-01,1.1254641668641,-0.319742755903185,1.52364088305301,0.776454098004642,1.4130344,0.762581675,1.663529835,1.19770054375,1.52541736875
2002-06-01,1.81705383890609,2.36588191658562,0.941379561393063,1.70810510562826,1.0555181125,0.79706712,1.71674729625,0.9426245625,1.2807922125
2002-09-01,-0.228340434543028,0.308079166552311,0.658142281042906,0.245960337684063,0.592115825,0.0882261002500001,0.855605885,0.4249230875,0.6801959
2002-12-01,1.45010497173121,0.440750275830304,0.621496282071377,0.837450509877632,0.6551953,0.376695575,1.0857681975,0.57024275625,0.7986018375
2003-03-01,0.54990936644792,0.0352702817572492,0.1035122553672,0.229563967857456,0.13687984875,-0.145995653,0.54370247125,0.056411343125,0.2642264875
2003-06-01,-0.271070009916485,1.03194297453726,0.410645086083328,0.390506016901367,0.4180071375,0.0839892585,0.77660058625,0.314815825,0.52994973125
2003-09-01,1.89319872846383,1.65938484894461,1.52066372461057,1.69108243400634,1.53534275,1.226442395,1.8952345075,1.44420299375,1.65257924375
2003-12-01,1.65992864178222,1.67981761358647,1.71521836985331,1.68498820840733,1.6931078,1.30779694375,1.9885746825,1.56889194375,1.78164919375
2004-03-01,1.05157687950435,0.0457474275050274,1.13256700055135,0.743297102520243,1.04162735,0.50095720125,1.32008394875,0.85887708125,1.14380098125
2004-06-01,0.123209664116963,1.13940744094219,0.939642730522294,0.734086611860481,0.8896121625,0.39400012875,1.1966760375,0.7236203375,0.9854554
2004-09-01,1.14645069126986,0.742236729775669,0.136255551849906,0.674980990965146,0.3180650375,0.0203048257125,0.983780808749999,0.150005545,0.56875751875
2004-12-01,0.423565297746187,1.14593262290015,0.718534290228057,0.762677403624797,0.7227470125,0.320826755,1.14354024125,0.59929028125,0.8511975
2005-03-01,0.957323718393965,0.834022316479555,0.662030188109952,0.817792074327824,0.6994758125,0.35970741125,1.20124384625,0.60092781875,0.87047158125
2005-06-01,0.537497755500915,-0.826263405244987,1.61778630174201,0.443006883999312,1.2410483875,0.12274493075,1.672977925,0.77218116875,1.55641176875
2005-09-01,1.01551868155472,2.07294751688227,0.156109451298114,1.08152521657837,0.450615075,0.062485383125,1.377856225,0.197008785625,0.84185999375
2005-12-01,1.26046776083779,0.672421407264601,0.583190336766393,0.838693168289595,0.658539625,0.3313821125,1.22267419375,0.55638254375,0.87436485
2006-03-01,-0.580162390477312,0.279846314371746,0.502333821663825,0.0673392485194195,0.3948537375,-0.20703264925,0.71157006875,0.166860476875,0.51412304375
